-0.49184296 0.0070175 0.19973859 -0.35314915 0.6376878 -0.36466703 0.40290955 -0.06893137 0.16059047 -0.25222275 0.30628434 0.08836748 -0.0066931425 -0.48727804 -0.20434476 0.37779686 0.7102179 -0.7271071 0.08429201 -0.16816534 0.07072841 0.12951069 0.665315 0.034175392 -0.7119009 0.094116054 0.17590384 -0.16963397 0.010298056 0.1861749 -0.03626199 0.12815908 0.31298572 -0.058807883 -0.44994634 -0.54490614 -0.10886099 -0.26622486 0.091801345 -0.51185864 -0.04470695 0.17720051 0.2997793 -0.17585182 -0.105154365 -0.26825136 0.33793643 -0.8239103 0.15569639 0.5421822 0.26028925 -0.50370324 0.04050537 -0.24398619 -0.15723826 -0.19669493 0.40044582 -0.029039456 0.0832204 0.43953523 -0.012754804 -0.532151 0.22891803 -0.05217123 -0.5069663 0.09253345 0.33206794 -0.6340804 -0.34509265 0.017530128 0.8290195 0.17115742 0.6011062 0.10910687 -0.009396128 -0.30216467 0.75249964 -0.45129997 -0.40598938 -0.28329867 0.3842976 0.7206374 -0.5319468 0.8531338 -0.11000866 -0.03318515 0.22162436 -0.26660603 -0.21746619 0.069367774 0.79400754 0.26037908 -0.0077895946 -0.14538182 0.015094098 -0.0042587793 0.022585647 0.006616529 0.53687465 -0.20892607 0.38364732 0.9063623 -0.23642744 0.43874347 0.77386016 -0.3528726 -0.6101669 -0.51043326 -0.0046513034 -0.1904622 -0.03310313 0.17131884 0.12551177 0.1274154 0.3811016 -0.5558712 0.68723834 0.09799155 -0.16663134 -0.14010769 -0.13663943 -0.24085659 0.10822828 -0.3725838 -0.03349703 0.23368508 -0.9283622 -0.10080764 -0.114973105 0.33765313 0.2771554 -0.32758284 -0.16336139 -0.44700548 0.50666285 -0.17514737 -0.37750745 0.3525888 -0.031926855 -0.3719243 -0.32007387 -0.840549 0.10821012 0.41510832 -0.13941894 -0.23118751 -0.12278362 -0.3608084 0.37451562 0.08459205 -0.10711918 -0.10192798 0.13587469 -0.3322952 0.41799185 0.22397272 0.3156078 0.27347505 -0.20724075 0.57466537 0.44225234 -0.20865932 0.65638125 0.3644207 -0.2152824 0.033684485 0.16160418 0.18489404 0.31296927 -0.307296 -0.21927163 -0.47310293 -0.23501703 -0.21958005 0.16383864 0.009730592 -0.5791395 0.297731 0.36928988 -0.6804691 -0.26668024 0.264886 0.2936894 0.22502445 0.7778452 0.03704468 0.47688442 0.41495 0.86044765 0.06910304 0.0656559 0.35439977 0.41805857 -0.55541354 -0.19786446 0.23836878 0.00065032486 0.29942918 -0.5330599 0.07681758 
-0.4562529 0.08993591 -0.01562454 -0.51687384 0.32254845 -0.32084915 0.6670544 0.11335428 0.27689213 -0.09848903 0.25369903 -0.2601716 0.06178373 -0.6523637 -0.42978582 0.07919829 0.5132521 -0.37121794 -0.4324204 -0.26544946 0.03070862 0.1720907 0.8720673 -0.072376 -0.64023393 0.077190176 0.33145306 0.045949068 0.18076286 0.14289893 -0.016417777 -0.29779023 0.4645269 -0.13823552 -0.562573 -0.58318365 0.12800527 -0.08498358 -0.13089673 -0.4979733 -0.1700675 0.23307997 0.18055317 0.09948597 -0.24445912 -0.7774757 0.36484325 -0.65111 0.24543433 0.3982737 -0.026809484 -0.27903908 0.053888585 -0.37525967 -0.3104718 -0.115291305 0.09354878 0.41848162 0.10479981 0.44963524 -0.09364896 -0.21160032 0.1141486 0.008236168 -0.62627196 0.1151243 0.52551055 -0.31068176 -0.39925534 0.053216778 0.87700385 0.3207874 0.56775695 -0.38537088 -0.058613606 -0.22963811 0.58856267 -0.28687257 -0.5063704 -0.17881086 0.34944388 0.5434937 -0.4003989 0.77273077 -0.082544886 0.1218045 0.015475922 -0.12053382 -0.10035086 0.12430528 0.5275478 0.33880737 0.14274345 -0.15655454 0.16969185 0.15028486 0.14570823 0.16374327 0.4877998 -0.23138677 0.2246616 0.67582977 -0.2706175 0.4412373 0.76567477 -0.42101064 -0.43172315 -0.5305939 -0.14069569 -0.08657216 -0.03929595 0.21148652 -0.23484409 -0.17817378 0.55573505 -0.48117793 0.60724014 0.16520855 -0.09435779 0.011721398 -0.08659241 -0.29225942 0.055808917 0.01857421 0.029469334 0.18792248 -1.1187557 -0.07208428 0.1628355 0.40852252 0.3547583 -0.17570455 -0.043578524 -0.47266394 0.36818284 -0.40927324 -0.17958616 0.6032385 -0.027183957 -0.422229 -0.46163917 -0.8374758 0.32064256 0.44147277 -0.25487494 0.30545467 0.05763464 -0.35841107 0.24096575 -0.072244756 0.18566717 -0.043071494 0.20989133 -0.07196644 0.5441585 0.5274459 0.20692651 0.000835029 -0.35235727 0.75080395 0.46615878 -0.46955153 0.59241587 0.3101851 -0.10574769 -0.09620938 0.07935144 0.012617676 0.1058509 -0.33661708 -0.162289 -0.1980058 0.001091386 -0.2721143 0.063351266 0.26551694 -0.5256468 0.3215932 0.35138875 -0.5870126 -0.33368686 0.46165782 0.13163993 0.70555705 0.7732596 0.0770013 0.34551078 0.068866335 0.8240531 0.33979604 0.17396241 0.60682184 0.3155358 -0.4240627 -0.050471935 0.25593305 -0.002843381 0.3144909 -0.19938356 -0.026073068 
-0.39368892 -0.10517829 -0.11332306 -0.31091145 0.35070834 -0.33683965 0.48008308 0.156528 0.22625123 -0.101413086 0.3432199 -0.20814967 -0.11866359 -0.436921 -0.54357684 0.14426586 0.725656 -0.491691 -0.34217718 -0.37590462 0.012949575 0.16651762 0.42738777 -0.29720592 -0.646608 -0.10804908 0.4099347 -0.21038342 0.37201962 0.326754 -0.02451176 -0.09654974 0.18684088 -0.039245505 -0.56589687 -0.32776085 0.101800665 -0.33229646 -0.09500086 -0.8348949 -0.057961255 0.50791 0.23892693 -0.2701723 -0.12596285 -0.3404382 0.37666515 -0.7899396 0.035864096 0.580134 0.122865066 -0.4196491 -0.1430104 -0.35509267 -0.20110954 -0.37092617 0.38355395 0.06106493 -0.089595065 0.47265285 -0.046891306 -0.3416954 0.12910503 -0.045405544 -0.43241584 0.009074947 0.082796454 -0.5974375 -0.2108175 -0.023439007 0.8778659 0.18079534 0.62365663 -0.12697752 -0.09573625 -0.3469667 0.7771823 -0.48028326 -0.39376417 -0.08288639 0.45831472 0.60693324 -0.3013135 0.719988 -0.12630866 0.037414383 0.21585786 -0.26259968 0.058524337 0.47858158 0.54756385 0.26704305 0.23215997 0.108307965 0.15032877 0.046619397 0.27604192 0.13309506 0.37804842 -0.06974886 0.23216493 0.8310294 -0.29194316 0.50539315 0.77105606 -0.5380637 -0.7597212 -0.5407984 -0.06176112 0.10461582 -0.046779405 0.17498113 -0.19767512 0.18696009 0.47689608 -0.34151727 0.53889644 0.4238185 -0.09205731 -0.019361733 0.06280812 -0.122308105 -0.017858502 -0.1912742 0.07965064 0.11666908 -1.3042033 -0.20660274 0.046681635 0.26644742 0.45068932 -0.19910401 0.093247145 -0.592059 0.5127234 -0.041305862 -0.16250569 0.12307648 -0.071175 -0.32099977 -0.3594365 -0.69422996 0.24251875 0.6532646 -0.10600339 -0.06718789 -0.103239484 -0.3769853 0.3163267 0.043287512 0.121864095 0.042501155 0.2459965 0.018969813 0.49229673 0.3444122 0.28123164 0.01046179 -0.20194818 0.5863545 0.18709575 -0.2748414 0.36644727 0.26851076 -0.32298052 -0.1397823 0.19067284 0.00261844 -0.049257725 -0.045394123 -0.38877514 -0.20127913 -0.21064489 -0.21506454 0.23886743 0.17820624 -0.6903168 0.36830157 0.5121692 -0.60135394 -0.5237668 0.6282681 0.3092529 0.42022413 0.7647956 0.12985136 0.6991111 0.1570056 1.0934352 0.20739952 0.15275317 0.44055858 0.3069539 -0.5354097 -0.13543503 0.25556186 -0.16115381 0.35630468 -0.24650261 0.13685445 
-0.27638713 -0.008796929 0.15777373 -0.2920541 0.33451328 -0.2502799 0.589736 -0.08485031 0.013289703 -0.23474124 0.014386186 -0.026343917 0.1771487 -0.8081844 -0.4072528 0.23972927 0.718117 -0.39471582 -0.3063975 -0.3670189 -0.14838468 0.11953834 0.302089 -0.09013238 -0.5914921 0.12833895 0.0128502725 -0.042506497 0.2969419 0.1932556 -0.025245905 -0.01678873 0.28751674 0.20367315 -0.4805501 -0.348839 0.15125959 -0.20836589 -0.0018114604 -0.507976 -0.068614654 0.091168955 0.29917637 -0.1302357 0.0075065806 -0.055260394 0.26789764 -0.49605662 0.20416147 0.3355985 -0.09826513 -0.41368112 0.084904455 -0.44485387 -0.2214642 -0.09772825 0.33595973 0.21954949 0.24769033 0.36122328 -0.105764315 -0.21770547 0.28423688 0.036692567 -0.50255156 -0.00789897 0.354977 -0.46235472 -0.25507605 0.17424773 0.8399982 0.13828258 0.67630386 -0.14206359 -0.08315814 -0.4263474 0.5664883 -0.3345024 -0.47736585 -0.3619075 0.3173248 0.45223513 -0.16754563 0.8569833 0.031336747 0.18998621 0.0016285577 -0.06595926 -0.40491733 0.24061175 0.48262924 0.05668898 0.014839038 -0.02935111 0.22436184 -0.045126725 0.41344318 0.017122537 0.6450048 0.13269132 0.24706031 0.8141817 -0.39661428 0.491036 0.5941529 -0.39723426 -0.64300275 -0.47499835 -0.26510137 -0.12654978 -0.06746886 -0.028260835 -0.11574948 0.022902323 0.055892132 -0.50307995 0.5814773 0.095945135 0.09068416 0.02811003 -0.3133142 -0.0039919326 -0.12800932 0.12644385 0.2453005 0.2616791 -1.2889767 -0.29293016 0.0031605905 0.52980417 0.25701332 -0.12246317 -0.058690775 -0.40959063 0.33944887 -0.19298692 -0.42847613 0.20466295 -0.0033724173 -0.098584965 -0.57053167 -0.9341164 0.19664516 0.62949777 -0.3541327 0.100432925 -0.19772084 -0.22491778 0.5703382 -0.043236386 -0.14532186 -0.109676786 0.20650548 -0.14841384 0.66022 0.32256997 0.11622761 -0.011268208 -0.39612356 0.76411563 0.20487832 0.045485906 0.692109 0.5239393 -0.054044083 -0.30521438 -0.12774757 0.3293365 0.1105817 -0.39503524 -0.16656002 -0.06105029 -0.23208421 -0.16527894 0.14999032 0.22605576 -0.73939157 0.40255743 0.6121028 -0.46140683 -0.32732767 0.2999597 0.45383584 0.47355637 0.6815186 0.14183791 0.64559954 0.40174472 1.1829076 0.026429491 0.15554875 0.5427081 0.55515707 -0.63644886 -0.023857316 0.18375896 0.18772306 0.26147935 -0.64902884 0.09772154 
-0.50521564 -0.08162448 0.066997 -0.40018758 0.46800727 -0.32267946 0.7279709 0.2197755 0.12111316 -0.32331273 0.10097814 -0.31785643 0.15761338 -0.65464616 -0.31286305 0.19502684 0.68300706 -0.44356623 -0.05040242 -0.43586537 0.07994794 0.020648573 0.55465364 -0.087874554 -0.7782343 0.095330514 0.30942744 -0.0826004 0.058875725 0.42236945 0.15142787 -0.27773947 0.32161802 -0.15158053 -0.42800182 -0.4166476 0.08412124 -0.14801867 -0.15973094 -0.5623437 -0.083593994 0.16362207 0.38698086 0.10476165 -0.1712098 -0.18961316 0.38988066 -0.7058248 0.03131822 0.5090409 0.07995915 -0.5438616 -0.20103458 -0.2830766 -0.36266816 -0.08421712 0.4436738 0.22181745 0.003521948 0.317092 -0.0037930976 -0.37650833 0.2676614 0.042453937 -0.49635917 0.3531739 0.50623214 -0.41722995 -0.35976762 0.029151794 0.7121589 0.2076877 0.7209814 -0.021752799 0.05366049 -0.35239795 0.7605568 -0.20002353 -0.488234 -0.3114204 0.080213904 0.5323286 -0.05163162 0.7318089 -0.11633642 0.13307407 0.12956412 0.1288845 -0.22985324 0.2560707 0.53253233 0.06987121 0.17360662 -0.06264879 0.0966553 -0.1764871 0.39703974 0.087720625 0.7041871 -0.17005756 0.099687696 0.7997763 -0.22367783 0.5356228 0.58315295 -0.16430068 -0.26954654 -0.19125642 -0.22303605 0.038564693 -0.2278454 0.24418052 -0.40993974 -0.17159766 0.26873928 -0.29522848 0.57252437 0.20337942 -0.18366332 -0.0495579 -0.15055303 -0.0786098 -0.03128872 -0.008140316 0.04499319 0.34387815 -1.351859 -0.3131426 -0.014364022 0.5841646 0.5930508 -0.24570714 0.012864967 -0.2179646 0.48782417 -0.03715967 -0.15059854 0.35984662 -0.09744406 -0.13248058 -0.3456647 -0.74852824 0.21638435 0.5383761 -0.1937485 0.13849926 -0.304048 -0.2953592 0.31830943 -0.05110742 0.18805145 0.04920028 0.02754034 0.022831218 0.4748333 0.38210407 0.14996023 -0.12936994 -0.07984788 0.82865715 0.31049287 -0.16904233 0.50884485 0.26020917 -0.15231675 -0.3472169 -0.06197155 0.18021198 0.15392438 -0.20581426 -0.18063635 0.037388317 -0.06391787 -0.2636851 -0.07946076 0.16123378 -0.72339714 0.57128614 0.25102195 -0.72502893 -0.31631953 0.47520238 0.4031706 0.50594467 0.60899264 -0.021214923 0.52500516 0.29442748 0.8642059 0.07928844 0.043516282 0.36948675 0.23646235 -0.37417325 -0.04142361 0.15595247 -0.013253162 0.28463927 -0.4035598 0.30035624 
-0.34573486 -0.12944151 -0.069999106 -0.46722934 0.4660869 -0.42651874 0.4383402 0.11415898 0.104036555 -0.23496312 0.44166347 -0.13113609 -0.2087717 -0.38208744 -0.54254407 0.18321985 0.6022389 -0.5264572 -0.2078693 -0.53292507 0.025511784 0.12477839 0.40929225 -0.3126587 -0.5681587 -0.11340837 0.3715348 -0.082493395 0.32202047 0.231376 -0.09821885 -0.15632829 0.22919706 -0.02650167 -0.5034094 -0.20002078 0.14846334 -0.34188378 -0.027088884 -0.7407934 -0.072775446 0.5612822 0.16520172 -0.18118468 -0.16710299 -0.29126057 0.2640528 -0.8599833 -0.100563034 0.62634754 0.10697185 -0.32991117 -0.17904475 -0.29487047 -0.18892506 -0.45554358 0.36322278 0.08072795 -0.03917693 0.3951328 0.031996686 -0.4631459 0.14452103 -0.057176486 -0.4724643 0.018991701 0.15911049 -0.5118652 -0.078976244 -0.113878846 0.8610634 0.22763327 0.6409991 -0.18358609 -0.10360623 -0.36766055 0.7406528 -0.46650228 -0.41536438 -0.12501791 0.38096124 0.59514713 -0.3214602 0.626143 -0.057856146 0.0019132813 0.17355311 -0.22930616 0.06896745 0.52987015 0.5225773 0.32043958 0.13405187 0.11404233 0.07948952 0.097886495 0.20193332 0.1698592 0.4259305 -0.14319652 0.23515351 0.7724179 -0.2621273 0.49524885 0.72485274 -0.5638289 -0.72687984 -0.56434655 -0.017774278 0.08910168 -0.012722675 0.13902354 -0.17209475 0.27018827 0.4073128 -0.1965246 0.599524 0.4008914 -0.12731664 0.015162043 0.037200324 -0.059457514 -0.022363655 -0.16992411 0.18658105 0.13958402 -1.2632881 -0.184359 0.028999547 0.26504266 0.39785784 -0.16436401 0.16869678 -0.5066094 0.3953088 -0.101726755 -0.20419197 0.08427232 -0.07638769 -0.2378138 -0.43249854 -0.685543 0.17462194 0.5806235 -0.018327657 0.08051964 -0.13720943 -0.38006493 0.2796932 0.16331573 0.11073682 -0.07203354 0.11897011 0.021387195 0.3971086 0.34148684 0.3259689 0.035241574 -0.23049486 0.7048706 0.19489752 -0.20458792 0.34743434 0.37723136 -0.2699492 -0.16541788 0.09333543 -0.039165795 -0.08346402 -0.104119085 -0.36143675 -0.250438 -0.2513479 -0.2558973 0.20014697 0.16342053 -0.633315 0.3330627 0.5161394 -0.5698007 -0.553435 0.7711124 0.27907643 0.4232746 0.71640956 0.12764485 0.6684276 0.16103655 1.0707173 0.13456367 0.16133292 0.32559714 0.31580788 -0.5507439 -0.16415967 0.24753329 -0.07743946 0.45304778 -0.2691305 0.16349159 
-0.30839083 -0.01581237 -0.14317688 -0.21681379 0.4477166 -0.31304106 0.559254 0.19725353 0.22651894 -0.209832 0.2998905 -0.2593428 0.0039917757 -0.5085131 -0.49897718 0.16671407 0.72042054 -0.4821142 -0.2941546 -0.4112974 0.06379921 0.1909999 0.35411832 -0.27251846 -0.6992984 -0.034963667 0.33701253 -0.05957014 0.29999366 0.33414337 -0.06858295 -0.102331765 0.23448311 -0.10198886 -0.5701472 -0.31660596 0.10603098 -0.33611572 -0.14639552 -0.70983195 -0.15151641 0.5499053 0.28506908 -0.2874609 -0.09762897 -0.29949537 0.44565144 -0.8412146 0.00668755 0.5891308 0.10756732 -0.41388112 -0.20277698 -0.32659325 -0.32460153 -0.25568277 0.29925084 0.16742986 -0.14812286 0.40204293 -0.047782075 -0.38466275 0.14093158 -0.10881353 -0.43695992 0.0002959418 0.07246022 -0.55461043 -0.25158098 0.0039060342 0.86492217 0.23990451 0.66905344 -0.12208466 -0.11097278 -0.36265898 0.90063274 -0.45006076 -0.4293651 0.020481473 0.29823452 0.5184206 -0.31240228 0.7106261 -0.060405366 0.051125802 0.1543322 -0.23306468 -0.11440707 0.34658635 0.44528544 0.203542 0.30459905 0.037477545 0.16545364 -0.060381442 0.2777858 0.1663197 0.40835464 -0.061649323 0.12835728 0.871229 -0.28499517 0.49742082 0.87462825 -0.50215656 -0.7116335 -0.51866233 -0.052615095 0.19100681 -0.034858413 0.17056173 -0.13003947 0.20774162 0.4489007 -0.4569713 0.5734895 0.40981716 -0.124081835 -0.02587607 -0.0036711567 -0.16521916 -0.060832206 -0.10695739 0.10695827 0.09119935 -1.2109263 -0.1672245 -0.07740232 0.28776726 0.4899081 -0.20652547 0.06026418 -0.6044899 0.5263272 -0.07232468 -0.15711078 0.12895238 -0.021010794 -0.26901948 -0.3362269 -0.7097073 0.2068201 0.6093244 -0.14038566 0.060870845 -0.17988518 -0.34422216 0.27905014 -0.03653313 0.12610263 0.037701193 0.16859354 0.058573723 0.48422563 0.40522882 0.24163151 -0.032239113 -0.12285607 0.6562709 0.12537195 -0.188776 0.3394026 0.29585662 -0.33979446 -0.18839669 0.13108106 0.054608744 0.023228627 -0.10651915 -0.33101627 -0.121898055 -0.17392445 -0.24017899 0.1864857 0.16037466 -0.6919455 0.3787575 0.5318887 -0.5471661 -0.51974475 0.56081676 0.3803966 0.47136644 0.6769111 0.16619405 0.7075367 0.18972698 1.0126692 0.30138856 0.09026771 0.45575666 0.44501913 -0.5739864 -0.119778894 0.35590753 -0.1099721 0.33491164 -0.19000421 0.08572477 
-0.3074088 -0.16533743 -0.14493935 -0.48979515 0.5378373 -0.45122674 0.42779085 0.07969616 0.087739296 -0.2702353 0.3805832 -0.12554075 -0.21972914 -0.40636483 -0.47101635 0.19881271 0.5427136 -0.47098136 -0.10692113 -0.5346739 0.028186087 0.14508738 0.4834661 -0.31954762 -0.4732749 -0.1671638 0.38629186 0.05298488 0.22383495 0.16775912 -0.09417907 -0.17196599 0.1981664 -0.053630028 -0.455974 -0.22795124 0.077694744 -0.23411353 -0.025977463 -0.6686645 -0.14473438 0.4623949 0.19859041 -0.08975284 -0.1401677 -0.2029114 0.21148308 -0.7331653 -0.062632814 0.6548164 0.10114478 -0.30545542 -0.1267421 -0.25642577 -0.18032332 -0.4757726 0.24867453 0.08552329 -0.06969076 0.24857269 0.055108342 -0.46519625 0.15440747 -0.15980859 -0.43062773 0.006952636 0.2473031 -0.40694275 -0.08010449 -0.04819952 0.7889094 0.17217067 0.6673916 -0.15682566 -0.07914001 -0.38830996 0.7492511 -0.4444688 -0.45415172 -0.10098088 0.3593903 0.5279098 -0.37181416 0.61337554 -0.07126105 -0.032856558 0.17358492 -0.2811585 -0.02259251 0.4771449 0.4996758 0.21683915 0.18756866 0.006792516 0.05107458 0.09320129 0.13617626 0.21783951 0.4343862 -0.11770736 0.16649775 0.78695506 -0.3242753 0.45765758 0.68319994 -0.5695954 -0.6324307 -0.60007256 -0.055589534 -0.007624755 0.051911928 0.12673059 -0.23261048 0.16115303 0.43229955 -0.17684044 0.55572814 0.48656705 -0.10532928 0.056552455 0.007456021 -0.07101268 0.03403383 -0.17066018 0.13865294 0.14854164 -1.252334 -0.15585208 0.03839772 0.31782264 0.32295242 -0.19259086 0.15378843 -0.48870906 0.4532696 -0.04653474 -0.22389066 0.1968686 -0.057801932 -0.13020115 -0.4421853 -0.61203885 0.15712337 0.6269391 0.06963688 0.14775428 -0.089953326 -0.38683873 0.27274966 0.13872436 0.038881302 -0.0958503 0.15119392 0.06553949 0.38785595 0.28796995 0.31783602 0.032915164 -0.18635522 0.7651799 0.22027147 -0.20516604 0.36897728 0.36465803 -0.24675277 -0.19093697 0.067469075 -0.008231985 -0.13746162 -0.13119982 -0.3757951 -0.23393327 -0.17114931 -0.22014993 0.13626872 0.15229243 -0.5576491 0.23117033 0.3735677 -0.53315866 -0.45766664 0.7313165 0.29060075 0.38315633 0.666118 0.08505814 0.5760013 0.23110497 1.0360868 0.100231886 0.094664805 0.3641248 0.24921893 -0.5939382 -0.08933232 0.22941428 -0.06942952 0.4153966 -0.20277433 0.11137776 
-0.27668533 -0.03094952 0.24055149 -0.35664517 0.38532144 -0.15106164 0.5759173 -0.13508825 0.078182034 -0.13940531 0.024702089 -0.073359035 0.21806195 -0.7564136 -0.35474512 0.43551385 0.6602077 -0.34383276 -0.27047288 -0.46264303 -0.11610592 0.27045423 0.26116425 -0.1406787 -0.5942672 0.13351618 0.0693821 -0.11581707 0.21090323 0.14783569 -0.002760243 -0.012516748 0.19623554 0.24783944 -0.5596585 -0.35361615 0.07407734 -0.19148465 -0.02745137 -0.4149477 0.015119131 0.062385086 0.34421238 -0.16880894 0.06553732 0.00543579 0.24476449 -0.5364091 0.07702105 0.43784842 -0.113726385 -0.48893827 0.06714322 -0.41908506 -0.27353036 -0.11578079 0.30625764 0.28909618 0.22860408 0.3107932 -0.056303624 -0.31911775 0.3107499 0.01918754 -0.40763444 0.0035518298 0.2636212 -0.53562903 -0.2522588 0.14427465 0.7535746 0.0812111 0.5848428 -0.064143956 -0.16243252 -0.46965867 0.45433804 -0.43347162 -0.30119976 -0.32865238 0.33127975 0.38415793 -0.18370661 0.9043979 -0.015340488 0.2385335 -0.080144666 -0.014873307 -0.33423418 0.26504907 0.3890931 -0.00606723 0.022718117 -0.07888012 0.13794665 -0.013373366 0.439678 -0.05770959 0.6174686 0.037738647 0.18039852 0.6943018 -0.33012128 0.43473473 0.5947452 -0.3771243 -0.5725039 -0.44102547 -0.37869477 -0.16913137 -0.14340678 0.005274513 -0.08062947 0.04940132 0.17852549 -0.45543072 0.68255794 0.073381335 0.10262577 -0.1421179 -0.28635928 -0.015845835 -0.198699 0.13505326 0.19337374 0.33360445 -1.3389825 -0.24711312 0.022840913 0.51881695 0.2709175 0.03542648 0.016576823 -0.52595454 0.32220766 -0.106004074 -0.37025234 0.3075272 -0.03986631 -0.11568302 -0.5953614 -1.0538038 0.16089275 0.6137887 -0.2888259 0.06574129 -0.2555228 -0.31639728 0.57132846 -0.07544114 0.0011242756 -0.03747149 0.20649987 -0.12542278 0.71600896 0.22454755 0.19250469 0.018560212 -0.36858705 0.77105737 0.25541812 0.09625494 0.7317501 0.6994007 -0.018096808 -0.2522215 -0.1260885 0.2773097 0.25032422 -0.3338077 -0.11915658 -0.15180746 -0.25976524 -0.20376612 0.17714518 0.27264854 -0.72261876 0.36038217 0.69702494 -0.40369716 -0.38601494 0.30549523 0.31353474 0.40791154 0.68671876 0.20325112 0.65362483 0.38163215 1.0804646 0.061681613 0.15840411 0.56724745 0.51662135 -0.5135218 -0.0888476 0.29999107 0.15360594 0.27823 -0.5292502 0.09697174 
-0.31225872 -0.029487288 -0.076191045 -0.3249053 0.53017205 -0.33487 0.6870189 0.17865644 0.2930814 -0.40935528 0.028845869 -0.22370365 0.20716447 -0.6568994 -0.24913022 0.23423983 0.77679896 -0.39340016 0.19264583 -0.38693196 0.07446108 0.22104329 0.3559492 0.036516476 -0.7396986 0.16008173 0.22084244 0.040847808 0.10103035 0.46575436 0.17753732 -0.15323123 0.30535957 -0.08726129 -0.5001965 -0.3877154 -0.08654559 -0.2899624 -0.17599277 -0.4799883 -0.1719726 0.2246235 0.42530698 -0.01946784 -0.28627363 -0.22401772 0.5135298 -0.9316768 -0.10570764 0.53218764 0.17836756 -0.79298127 -0.23076445 -0.33954722 -0.35436055 -0.09475783 0.2004603 0.22333145 0.1767432 0.31096825 0.07531213 -0.40346003 0.28981215 0.0030095405 -0.5686828 0.5065691 0.21558318 -0.7029054 -0.39401546 0.15080412 0.63438785 0.13370787 0.7334872 0.0155542875 0.3045223 -0.45432597 0.79977053 -0.20946555 -0.48335382 -0.15365437 0.08657288 0.54223305 -0.16250926 0.7447544 -0.152302 0.18501224 0.10165191 0.10774219 -0.2626172 0.17926581 0.48125592 0.06918319 0.033097845 -0.07395413 0.012348887 -0.1659527 0.30169854 0.07733731 0.6998488 -0.12376063 0.26747572 0.7384528 -0.2996382 0.46448025 0.5426103 -0.17179002 -0.41376176 -0.45607743 -0.26755866 0.019035319 -0.10311691 0.2807932 -0.21944521 0.034458313 0.42840308 -0.23587076 0.6025836 0.021735985 -0.1286375 0.008269568 -0.070605256 -0.14873242 -0.17183924 0.051464267 0.2202022 0.512987 -1.1950891 -0.19810487 0.06783923 0.66656685 0.44736224 -0.015788855 -0.017989887 -0.2401472 0.5126245 -0.23141976 -0.3322437 0.34707108 -0.13946468 -0.198898 -0.49139795 -0.82266647 0.27385148 0.50973195 -0.069490284 -0.028604893 -0.32377443 -0.26000676 0.21945094 -0.12882593 0.06690784 0.18873447 -0.060915664 -0.124318294 0.28724214 0.32106242 -0.051689338 -0.16798547 -0.10315399 0.72477686 0.29746124 -0.0019600983 0.5356801 0.48953947 -0.19886698 -0.29745558 -0.03394454 0.28270495 0.1605971 -0.15725417 -0.19286522 0.23445578 -0.15779334 -0.2477763 -0.08690658 0.2736328 -0.3294651 0.49348357 0.25401106 -0.555406 -0.15045905 0.47226694 0.28113088 0.5042842 0.55672395 0.12568556 0.5088563 0.29817262 0.8382373 0.10774491 0.0015787001 0.22919932 0.25800624 -0.23111421 -0.11949425 0.23107375 -0.084728695 0.18799558 -0.26113403 0.20819557 
